,municipio,codEstacao,uf,nomeEstacao,latitude,longitude,datahora,precipitacao,data,hora
4577,FLORIANOPOLIS,420540708A,SC,Rio_Vermelho,"-27,491","-48,418",2025-01-11 07:20:00,0.2,2025-01-11,07:20:00
4578,FLORIANOPOLIS,420540708A,SC,Rio_Vermelho,"-27,491","-48,418",2025-01-11 08:00:00,0.0,2025-01-11,08:00:00
4579,FLORIANOPOLIS,420540708A,SC,Rio_Vermelho,"-27,491","-48,418",2025-01-11 09:00:00,0.0,2025-01-11,09:00:00
4580,FLORIANOPOLIS,420540708A,SC,Rio_Vermelho,"-27,491","-48,418",2025-01-11 09:20:00,0.39,2025-01-11,09:20:00
4581,FLORIANOPOLIS,420540708A,SC,Rio_Vermelho,"-27,491","-48,418",2025-01-11 09:30:00,0.2,2025-01-11,09:30:00
4582,FLORIANOPOLIS,420540708A,SC,Rio_Vermelho,"-27,491","-48,418",2025-01-11 09:40:00,0.39,2025-01-11,09:40:00
4583,FLORIANOPOLIS,420540708A,SC,Rio_Vermelho,"-27,491","-48,418",2025-01-11 09:50:00,0.39,2025-01-11,09:50:00
4584,FLORIANOPOLIS,420540708A,SC,Rio_Vermelho,"-27,491","-48,418",2025-01-11 10:00:00,0.2,2025-01-11,10:00:00
4585,FLORIANOPOLIS,420540708A,SC,Rio_Vermelho,"-27,491","-48,418",2025-01-11 10:10:00,0.2,2025-01-11,10:10:00
4586,FLORIANOPOLIS,420540708A,SC,Rio_Vermelho,"-27,491","-48,418",2025-01-11 10:20:00,0.2,2025-01-11,10:20:00
4587,FLORIANOPOLIS,420540708A,SC,Rio_Vermelho,"-27,491","-48,418",2025-01-11 10:30:00,0.2,2025-01-11,10:30:00
4588,FLORIANOPOLIS,420540708A,SC,Rio_Vermelho,"-27,491","-48,418",2025-01-11 11:00:00,0.0,2025-01-11,11:00:00
4589,FLORIANOPOLIS,420540708A,SC,Rio_Vermelho,"-27,491","-48,418",2025-01-11 12:00:00,0.0,2025-01-11,12:00:00
4590,FLORIANOPOLIS,420540708A,SC,Rio_Vermelho,"-27,491","-48,418",2025-01-11 13:00:00,0.0,2025-01-11,13:00:00
4591,FLORIANOPOLIS,420540708A,SC,Rio_Vermelho,"-27,491","-48,418",2025-01-11 14:00:00,0.0,2025-01-11,14:00:00
4592,FLORIANOPOLIS,420540708A,SC,Rio_Vermelho,"-27,491","-48,418",2025-01-11 15:00:00,0.0,2025-01-11,15:00:00
4593,FLORIANOPOLIS,420540708A,SC,Rio_Vermelho,"-27,491","-48,418",2025-01-11 16:00:00,0.0,2025-01-11,16:00:00
4594,FLORIANOPOLIS,420540708A,SC,Rio_Vermelho,"-27,491","-48,418",2025-01-11 16:30:00,0.2,2025-01-11,16:30:00
4595,FLORIANOPOLIS,420540708A,SC,Rio_Vermelho,"-27,491","-48,418",2025-01-11 17:00:00,0.0,2025-01-11,17:00:00
4596,FLORIANOPOLIS,420540708A,SC,Rio_Vermelho,"-27,491","-48,418",2025-01-11 17:10:00,0.2,2025-01-11,17:10:00
4597,FLORIANOPOLIS,420540708A,SC,Rio_Vermelho,"-27,491","-48,418",2025-01-11 17:40:00,0.2,2025-01-11,17:40:00
4598,FLORIANOPOLIS,420540708A,SC,Rio_Vermelho,"-27,491","-48,418",2025-01-11 18:00:00,0.2,2025-01-11,18:00:00
4599,FLORIANOPOLIS,420540708A,SC,Rio_Vermelho,"-27,491","-48,418",2025-01-11 18:20:00,0.2,2025-01-11,18:20:00
4600,FLORIANOPOLIS,420540708A,SC,Rio_Vermelho,"-27,491","-48,418",2025-01-11 18:40:00,0.2,2025-01-11,18:40:00
4601,FLORIANOPOLIS,420540708A,SC,Rio_Vermelho,"-27,491","-48,418",2025-01-11 19:00:00,0.0,2025-01-11,19:00:00
4602,FLORIANOPOLIS,420540708A,SC,Rio_Vermelho,"-27,491","-48,418",2025-01-11 20:00:00,0.2,2025-01-11,20:00:00
4603,FLORIANOPOLIS,420540708A,SC,Rio_Vermelho,"-27,491","-48,418",2025-01-11 21:00:00,0.0,2025-01-11,21:00:00
4604,FLORIANOPOLIS,420540708A,SC,Rio_Vermelho,"-27,491","-48,418",2025-01-11 22:00:00,0.0,2025-01-11,22:00:00
4605,FLORIANOPOLIS,420540708A,SC,Rio_Vermelho,"-27,491","-48,418",2025-01-11 23:00:00,0.0,2025-01-11,23:00:00
4606,FLORIANOPOLIS,420540708A,SC,Rio_Vermelho,"-27,491","-48,418",2025-01-11 23:30:00,0.2,2025-01-11,23:30:00
4607,FLORIANOPOLIS,420540708A,SC,Rio_Vermelho,"-27,491","-48,418",2025-01-12 00:00:00,0.0,2025-01-12,00:00:00
4608,FLORIANOPOLIS,420540708A,SC,Rio_Vermelho,"-27,491","-48,418",2025-01-12 00:40:00,0.2,2025-01-12,00:40:00
4609,FLORIANOPOLIS,420540708A,SC,Rio_Vermelho,"-27,491","-48,418",2025-01-12 01:00:00,0.0,2025-01-12,01:00:00
4610,FLORIANOPOLIS,420540708A,SC,Rio_Vermelho,"-27,491","-48,418",2025-01-12 01:30:00,0.2,2025-01-12,01:30:00
4611,FLORIANOPOLIS,420540708A,SC,Rio_Vermelho,"-27,491","-48,418",2025-01-12 02:00:00,0.0,2025-01-12,02:00:00
4612,FLORIANOPOLIS,420540708A,SC,Rio_Vermelho,"-27,491","-48,418",2025-01-12 02:30:00,0.2,2025-01-12,02:30:00
4613,FLORIANOPOLIS,420540708A,SC,Rio_Vermelho,"-27,491","-48,418",2025-01-12 03:00:00,0.0,2025-01-12,03:00:00
4614,FLORIANOPOLIS,420540708A,SC,Rio_Vermelho,"-27,491","-48,418",2025-01-12 04:00:00,0.2,2025-01-12,04:00:00
4615,FLORIANOPOLIS,420540708A,SC,Rio_Vermelho,"-27,491","-48,418",2025-01-12 05:00:00,0.0,2025-01-12,05:00:00
4616,FLORIANOPOLIS,420540708A,SC,Rio_Vermelho,"-27,491","-48,418",2025-01-12 05:30:00,0.2,2025-01-12,05:30:00
4617,FLORIANOPOLIS,420540708A,SC,Rio_Vermelho,"-27,491","-48,418",2025-01-12 06:00:00,0.0,2025-01-12,06:00:00
4618,FLORIANOPOLIS,420540708A,SC,Rio_Vermelho,"-27,491","-48,418",2025-01-12 07:00:00,0.0,2025-01-12,07:00:00
4619,FLORIANOPOLIS,420540708A,SC,Rio_Vermelho,"-27,491","-48,418",2025-01-12 08:00:00,0.0,2025-01-12,08:00:00
4620,FLORIANOPOLIS,420540708A,SC,Rio_Vermelho,"-27,491","-48,418",2025-01-12 09:00:00,0.2,2025-01-12,09:00:00
4621,FLORIANOPOLIS,420540708A,SC,Rio_Vermelho,"-27,491","-48,418",2025-01-12 10:00:00,0.0,2025-01-12,10:00:00
4622,FLORIANOPOLIS,420540708A,SC,Rio_Vermelho,"-27,491","-48,418",2025-01-12 11:00:00,0.0,2025-01-12,11:00:00
4623,FLORIANOPOLIS,420540708A,SC,Rio_Vermelho,"-27,491","-48,418",2025-01-12 12:00:00,0.0,2025-01-12,12:00:00
4624,FLORIANOPOLIS,420540708A,SC,Rio_Vermelho,"-27,491","-48,418",2025-01-12 13:00:00,0.0,2025-01-12,13:00:00
4625,FLORIANOPOLIS,420540708A,SC,Rio_Vermelho,"-27,491","-48,418",2025-01-12 14:00:00,0.0,2025-01-12,14:00:00
4626,FLORIANOPOLIS,420540708A,SC,Rio_Vermelho,"-27,491","-48,418",2025-01-12 15:00:00,0.0,2025-01-12,15:00:00
4627,FLORIANOPOLIS,420540708A,SC,Rio_Vermelho,"-27,491","-48,418",2025-01-12 16:00:00,0.0,2025-01-12,16:00:00
4628,FLORIANOPOLIS,420540708A,SC,Rio_Vermelho,"-27,491","-48,418",2025-01-12 17:00:00,0.0,2025-01-12,17:00:00
4629,FLORIANOPOLIS,420540708A,SC,Rio_Vermelho,"-27,491","-48,418",2025-01-12 18:00:00,0.0,2025-01-12,18:00:00
4630,FLORIANOPOLIS,420540708A,SC,Rio_Vermelho,"-27,491","-48,418",2025-01-12 19:00:00,0.0,2025-01-12,19:00:00
4631,FLORIANOPOLIS,420540708A,SC,Rio_Vermelho,"-27,491","-48,418",2025-01-12 20:00:00,0.0,2025-01-12,20:00:00
4632,FLORIANOPOLIS,420540708A,SC,Rio_Vermelho,"-27,491","-48,418",2025-01-12 21:00:00,0.0,2025-01-12,21:00:00
4633,FLORIANOPOLIS,420540708A,SC,Rio_Vermelho,"-27,491","-48,418",2025-01-12 22:00:00,0.0,2025-01-12,22:00:00
4634,FLORIANOPOLIS,420540708A,SC,Rio_Vermelho,"-27,491","-48,418",2025-01-12 23:00:00,0.0,2025-01-12,23:00:00
4635,FLORIANOPOLIS,420540708A,SC,Rio_Vermelho,"-27,491","-48,418",2025-01-13 00:00:00,0.79,2025-01-13,00:00:00
4636,FLORIANOPOLIS,420540708A,SC,Rio_Vermelho,"-27,491","-48,418",2025-01-13 00:10:00,0.39,2025-01-13,00:10:00
4637,FLORIANOPOLIS,420540708A,SC,Rio_Vermelho,"-27,491","-48,418",2025-01-13 01:00:00,0.0,2025-01-13,01:00:00
4638,FLORIANOPOLIS,420540708A,SC,Rio_Vermelho,"-27,491","-48,418",2025-01-13 02:00:00,0.0,2025-01-13,02:00:00
4639,FLORIANOPOLIS,420540708A,SC,Rio_Vermelho,"-27,491","-48,418",2025-01-13 03:00:00,0.0,2025-01-13,03:00:00
4640,FLORIANOPOLIS,420540708A,SC,Rio_Vermelho,"-27,491","-48,418",2025-01-13 04:00:00,0.0,2025-01-13,04:00:00
4641,FLORIANOPOLIS,420540708A,SC,Rio_Vermelho,"-27,491","-48,418",2025-01-13 05:00:00,0.0,2025-01-13,05:00:00
4642,FLORIANOPOLIS,420540708A,SC,Rio_Vermelho,"-27,491","-48,418",2025-01-13 06:00:00,0.0,2025-01-13,06:00:00
4643,FLORIANOPOLIS,420540708A,SC,Rio_Vermelho,"-27,491","-48,418",2025-01-13 07:00:00,0.0,2025-01-13,07:00:00
4644,FLORIANOPOLIS,420540708A,SC,Rio_Vermelho,"-27,491","-48,418",2025-01-13 08:00:00,0.0,2025-01-13,08:00:00
4645,FLORIANOPOLIS,420540708A,SC,Rio_Vermelho,"-27,491","-48,418",2025-01-13 08:40:00,0.2,2025-01-13,08:40:00
4646,FLORIANOPOLIS,420540708A,SC,Rio_Vermelho,"-27,491","-48,418",2025-01-13 08:50:00,0.2,2025-01-13,08:50:00
4647,FLORIANOPOLIS,420540708A,SC,Rio_Vermelho,"-27,491","-48,418",2025-01-13 09:00:00,0.2,2025-01-13,09:00:00
4648,FLORIANOPOLIS,420540708A,SC,Rio_Vermelho,"-27,491","-48,418",2025-01-13 09:10:00,0.0,2025-01-13,09:10:00
4649,FLORIANOPOLIS,420540708A,SC,Rio_Vermelho,"-27,491","-48,418",2025-01-13 09:20:00,0.2,2025-01-13,09:20:00
4650,FLORIANOPOLIS,420540708A,SC,Rio_Vermelho,"-27,491","-48,418",2025-01-13 10:00:00,0.0,2025-01-13,10:00:00
4651,FLORIANOPOLIS,420540708A,SC,Rio_Vermelho,"-27,491","-48,418",2025-01-13 11:00:00,0.0,2025-01-13,11:00:00
4652,FLORIANOPOLIS,420540708A,SC,Rio_Vermelho,"-27,491","-48,418",2025-01-13 12:00:00,0.0,2025-01-13,12:00:00
4653,FLORIANOPOLIS,420540708A,SC,Rio_Vermelho,"-27,491","-48,418",2025-01-13 13:00:00,0.0,2025-01-13,13:00:00
4654,FLORIANOPOLIS,420540708A,SC,Rio_Vermelho,"-27,491","-48,418",2025-01-13 14:00:00,0.0,2025-01-13,14:00:00
4655,FLORIANOPOLIS,420540708A,SC,Rio_Vermelho,"-27,491","-48,418",2025-01-13 15:00:00,0.0,2025-01-13,15:00:00
4656,FLORIANOPOLIS,420540708A,SC,Rio_Vermelho,"-27,491","-48,418",2025-01-13 16:00:00,0.0,2025-01-13,16:00:00
4657,FLORIANOPOLIS,420540708A,SC,Rio_Vermelho,"-27,491","-48,418",2025-01-13 17:00:00,0.0,2025-01-13,17:00:00
4658,FLORIANOPOLIS,420540708A,SC,Rio_Vermelho,"-27,491","-48,418",2025-01-13 18:00:00,0.0,2025-01-13,18:00:00
4659,FLORIANOPOLIS,420540708A,SC,Rio_Vermelho,"-27,491","-48,418",2025-01-13 19:00:00,0.0,2025-01-13,19:00:00
4660,FLORIANOPOLIS,420540708A,SC,Rio_Vermelho,"-27,491","-48,418",2025-01-13 20:00:00,0.0,2025-01-13,20:00:00
4661,FLORIANOPOLIS,420540708A,SC,Rio_Vermelho,"-27,491","-48,418",2025-01-13 21:00:00,0.0,2025-01-13,21:00:00
4662,FLORIANOPOLIS,420540708A,SC,Rio_Vermelho,"-27,491","-48,418",2025-01-13 22:00:00,0.0,2025-01-13,22:00:00
4663,FLORIANOPOLIS,420540708A,SC,Rio_Vermelho,"-27,491","-48,418",2025-01-13 23:20:00,0.0,2025-01-13,23:20:00
4664,FLORIANOPOLIS,420540708A,SC,Rio_Vermelho,"-27,491","-48,418",2025-01-14 00:40:00,0.0,2025-01-14,00:40:00
4665,FLORIANOPOLIS,420540708A,SC,Rio_Vermelho,"-27,491","-48,418",2025-01-14 01:20:00,0.0,2025-01-14,01:20:00
4666,FLORIANOPOLIS,420540708A,SC,Rio_Vermelho,"-27,491","-48,418",2025-01-14 02:20:00,0.0,2025-01-14,02:20:00
4667,FLORIANOPOLIS,420540708A,SC,Rio_Vermelho,"-27,491","-48,418",2025-01-14 03:30:00,0.0,2025-01-14,03:30:00
4668,FLORIANOPOLIS,420540708A,SC,Rio_Vermelho,"-27,491","-48,418",2025-01-14 04:00:00,0.0,2025-01-14,04:00:00
4669,FLORIANOPOLIS,420540708A,SC,Rio_Vermelho,"-27,491","-48,418",2025-01-14 05:00:00,0.0,2025-01-14,05:00:00
4670,FLORIANOPOLIS,420540708A,SC,Rio_Vermelho,"-27,491","-48,418",2025-01-14 06:00:00,0.0,2025-01-14,06:00:00
4671,FLORIANOPOLIS,420540708A,SC,Rio_Vermelho,"-27,491","-48,418",2025-01-14 07:30:00,0.0,2025-01-14,07:30:00
4672,FLORIANOPOLIS,420540708A,SC,Rio_Vermelho,"-27,491","-48,418",2025-01-14 08:00:00,0.0,2025-01-14,08:00:00
4673,FLORIANOPOLIS,420540708A,SC,Rio_Vermelho,"-27,491","-48,418",2025-01-14 09:10:00,0.0,2025-01-14,09:10:00
4674,FLORIANOPOLIS,420540708A,SC,Rio_Vermelho,"-27,491","-48,418",2025-01-14 10:10:00,0.0,2025-01-14,10:10:00
4675,FLORIANOPOLIS,420540708A,SC,Rio_Vermelho,"-27,491","-48,418",2025-01-14 11:00:00,0.0,2025-01-14,11:00:00
4676,FLORIANOPOLIS,420540708A,SC,Rio_Vermelho,"-27,491","-48,418",2025-01-14 12:00:00,0.0,2025-01-14,12:00:00
4677,FLORIANOPOLIS,420540708A,SC,Rio_Vermelho,"-27,491","-48,418",2025-01-14 12:20:00,0.2,2025-01-14,12:20:00
4678,FLORIANOPOLIS,420540708A,SC,Rio_Vermelho,"-27,491","-48,418",2025-01-14 13:00:00,0.0,2025-01-14,13:00:00
4679,FLORIANOPOLIS,420540708A,SC,Rio_Vermelho,"-27,491","-48,418",2025-01-14 14:00:00,0.0,2025-01-14,14:00:00
4680,FLORIANOPOLIS,420540708A,SC,Rio_Vermelho,"-27,491","-48,418",2025-01-14 15:00:00,0.0,2025-01-14,15:00:00
4681,FLORIANOPOLIS,420540708A,SC,Rio_Vermelho,"-27,491","-48,418",2025-01-14 16:00:00,0.0,2025-01-14,16:00:00
4682,FLORIANOPOLIS,420540708A,SC,Rio_Vermelho,"-27,491","-48,418",2025-01-14 17:00:00,0.0,2025-01-14,17:00:00
4683,FLORIANOPOLIS,420540708A,SC,Rio_Vermelho,"-27,491","-48,418",2025-01-14 18:30:00,0.0,2025-01-14,18:30:00
4684,FLORIANOPOLIS,420540708A,SC,Rio_Vermelho,"-27,491","-48,418",2025-01-14 19:00:00,0.0,2025-01-14,19:00:00
4685,FLORIANOPOLIS,420540708A,SC,Rio_Vermelho,"-27,491","-48,418",2025-01-14 20:00:00,0.0,2025-01-14,20:00:00
4686,FLORIANOPOLIS,420540708A,SC,Rio_Vermelho,"-27,491","-48,418",2025-01-14 21:00:00,0.0,2025-01-14,21:00:00
4687,FLORIANOPOLIS,420540708A,SC,Rio_Vermelho,"-27,491","-48,418",2025-01-14 22:00:00,0.0,2025-01-14,22:00:00
4688,FLORIANOPOLIS,420540708A,SC,Rio_Vermelho,"-27,491","-48,418",2025-01-14 23:00:00,0.0,2025-01-14,23:00:00
4689,FLORIANOPOLIS,420540708A,SC,Rio_Vermelho,"-27,491","-48,418",2025-01-15 00:00:00,0.0,2025-01-15,00:00:00
4690,FLORIANOPOLIS,420540708A,SC,Rio_Vermelho,"-27,491","-48,418",2025-01-15 01:00:00,0.0,2025-01-15,01:00:00
4691,FLORIANOPOLIS,420540708A,SC,Rio_Vermelho,"-27,491","-48,418",2025-01-15 02:00:00,0.0,2025-01-15,02:00:00
4692,FLORIANOPOLIS,420540708A,SC,Rio_Vermelho,"-27,491","-48,418",2025-01-15 03:00:00,0.0,2025-01-15,03:00:00
4693,FLORIANOPOLIS,420540708A,SC,Rio_Vermelho,"-27,491","-48,418",2025-01-15 04:00:00,0.0,2025-01-15,04:00:00
4694,FLORIANOPOLIS,420540708A,SC,Rio_Vermelho,"-27,491","-48,418",2025-01-15 05:00:00,0.39,2025-01-15,05:00:00
4695,FLORIANOPOLIS,420540708A,SC,Rio_Vermelho,"-27,491","-48,418",2025-01-15 05:10:00,0.39,2025-01-15,05:10:00
4696,FLORIANOPOLIS,420540708A,SC,Rio_Vermelho,"-27,491","-48,418",2025-01-15 06:00:00,0.0,2025-01-15,06:00:00
4697,FLORIANOPOLIS,420540708A,SC,Rio_Vermelho,"-27,491","-48,418",2025-01-15 07:00:00,0.0,2025-01-15,07:00:00
4698,FLORIANOPOLIS,420540708A,SC,Rio_Vermelho,"-27,491","-48,418",2025-01-15 08:00:00,0.0,2025-01-15,08:00:00
4699,FLORIANOPOLIS,420540708A,SC,Rio_Vermelho,"-27,491","-48,418",2025-01-15 09:00:00,0.0,2025-01-15,09:00:00
4700,FLORIANOPOLIS,420540708A,SC,Rio_Vermelho,"-27,491","-48,418",2025-01-15 10:00:00,0.0,2025-01-15,10:00:00
4701,FLORIANOPOLIS,420540708A,SC,Rio_Vermelho,"-27,491","-48,418",2025-01-15 11:00:00,0.0,2025-01-15,11:00:00
4702,FLORIANOPOLIS,420540708A,SC,Rio_Vermelho,"-27,491","-48,418",2025-01-15 12:00:00,0.0,2025-01-15,12:00:00
4703,FLORIANOPOLIS,420540708A,SC,Rio_Vermelho,"-27,491","-48,418",2025-01-15 13:00:00,0.0,2025-01-15,13:00:00
4704,FLORIANOPOLIS,420540708A,SC,Rio_Vermelho,"-27,491","-48,418",2025-01-15 14:00:00,0.0,2025-01-15,14:00:00
4705,FLORIANOPOLIS,420540708A,SC,Rio_Vermelho,"-27,491","-48,418",2025-01-15 15:00:00,0.0,2025-01-15,15:00:00
4706,FLORIANOPOLIS,420540708A,SC,Rio_Vermelho,"-27,491","-48,418",2025-01-15 16:00:00,0.0,2025-01-15,16:00:00
4707,FLORIANOPOLIS,420540708A,SC,Rio_Vermelho,"-27,491","-48,418",2025-01-15 17:00:00,0.0,2025-01-15,17:00:00
4708,FLORIANOPOLIS,420540708A,SC,Rio_Vermelho,"-27,491","-48,418",2025-01-15 18:00:00,0.0,2025-01-15,18:00:00
4709,FLORIANOPOLIS,420540708A,SC,Rio_Vermelho,"-27,491","-48,418",2025-01-15 19:00:00,0.0,2025-01-15,19:00:00
4710,FLORIANOPOLIS,420540708A,SC,Rio_Vermelho,"-27,491","-48,418",2025-01-15 20:00:00,0.0,2025-01-15,20:00:00
4711,FLORIANOPOLIS,420540708A,SC,Rio_Vermelho,"-27,491","-48,418",2025-01-15 21:00:00,0.0,2025-01-15,21:00:00
4712,FLORIANOPOLIS,420540708A,SC,Rio_Vermelho,"-27,491","-48,418",2025-01-15 22:00:00,0.0,2025-01-15,22:00:00
4713,FLORIANOPOLIS,420540708A,SC,Rio_Vermelho,"-27,491","-48,418",2025-01-15 23:00:00,0.0,2025-01-15,23:00:00
4714,FLORIANOPOLIS,420540708A,SC,Rio_Vermelho,"-27,491","-48,418",2025-01-16 00:00:00,0.0,2025-01-16,00:00:00
4715,FLORIANOPOLIS,420540708A,SC,Rio_Vermelho,"-27,491","-48,418",2025-01-16 01:00:00,0.0,2025-01-16,01:00:00
4716,FLORIANOPOLIS,420540708A,SC,Rio_Vermelho,"-27,491","-48,418",2025-01-16 02:00:00,0.0,2025-01-16,02:00:00
4717,FLORIANOPOLIS,420540708A,SC,Rio_Vermelho,"-27,491","-48,418",2025-01-16 03:00:00,0.0,2025-01-16,03:00:00
4718,FLORIANOPOLIS,420540708A,SC,Rio_Vermelho,"-27,491","-48,418",2025-01-16 03:50:00,0.39,2025-01-16,03:50:00
4719,FLORIANOPOLIS,420540708A,SC,Rio_Vermelho,"-27,491","-48,418",2025-01-16 04:00:00,0.2,2025-01-16,04:00:00
4720,FLORIANOPOLIS,420540708A,SC,Rio_Vermelho,"-27,491","-48,418",2025-01-16 04:20:00,0.2,2025-01-16,04:20:00
4721,FLORIANOPOLIS,420540708A,SC,Rio_Vermelho,"-27,491","-48,418",2025-01-16 05:00:00,0.0,2025-01-16,05:00:00
4722,FLORIANOPOLIS,420540708A,SC,Rio_Vermelho,"-27,491","-48,418",2025-01-16 06:00:00,0.0,2025-01-16,06:00:00
4723,FLORIANOPOLIS,420540708A,SC,Rio_Vermelho,"-27,491","-48,418",2025-01-16 07:00:00,0.0,2025-01-16,07:00:00
4724,FLORIANOPOLIS,420540708A,SC,Rio_Vermelho,"-27,491","-48,418",2025-01-16 08:00:00,0.0,2025-01-16,08:00:00
4725,FLORIANOPOLIS,420540708A,SC,Rio_Vermelho,"-27,491","-48,418",2025-01-16 08:30:00,0.98,2025-01-16,08:30:00
4726,FLORIANOPOLIS,420540708A,SC,Rio_Vermelho,"-27,491","-48,418",2025-01-16 08:40:00,0.98,2025-01-16,08:40:00
4727,FLORIANOPOLIS,420540708A,SC,Rio_Vermelho,"-27,491","-48,418",2025-01-16 08:50:00,0.98,2025-01-16,08:50:00
4728,FLORIANOPOLIS,420540708A,SC,Rio_Vermelho,"-27,491","-48,418",2025-01-16 09:00:00,0.79,2025-01-16,09:00:00
4729,FLORIANOPOLIS,420540708A,SC,Rio_Vermelho,"-27,491","-48,418",2025-01-16 09:10:00,0.2,2025-01-16,09:10:00
4730,FLORIANOPOLIS,420540708A,SC,Rio_Vermelho,"-27,491","-48,418",2025-01-16 09:40:00,0.2,2025-01-16,09:40:00
4731,FLORIANOPOLIS,420540708A,SC,Rio_Vermelho,"-27,491","-48,418",2025-01-16 10:00:00,0.2,2025-01-16,10:00:00
4732,FLORIANOPOLIS,420540708A,SC,Rio_Vermelho,"-27,491","-48,418",2025-01-16 10:10:00,0.39,2025-01-16,10:10:00
4733,FLORIANOPOLIS,420540708A,SC,Rio_Vermelho,"-27,491","-48,418",2025-01-16 10:20:00,0.79,2025-01-16,10:20:00
4734,FLORIANOPOLIS,420540708A,SC,Rio_Vermelho,"-27,491","-48,418",2025-01-16 10:30:00,0.59,2025-01-16,10:30:00
4735,FLORIANOPOLIS,420540708A,SC,Rio_Vermelho,"-27,491","-48,418",2025-01-16 10:40:00,0.39,2025-01-16,10:40:00
4736,FLORIANOPOLIS,420540708A,SC,Rio_Vermelho,"-27,491","-48,418",2025-01-16 10:50:00,0.59,2025-01-16,10:50:00
4737,FLORIANOPOLIS,420540708A,SC,Rio_Vermelho,"-27,491","-48,418",2025-01-16 11:00:00,0.59,2025-01-16,11:00:00
4738,FLORIANOPOLIS,420540708A,SC,Rio_Vermelho,"-27,491","-48,418",2025-01-16 11:10:00,0.59,2025-01-16,11:10:00
4739,FLORIANOPOLIS,420540708A,SC,Rio_Vermelho,"-27,491","-48,418",2025-01-16 11:20:00,0.79,2025-01-16,11:20:00
4740,FLORIANOPOLIS,420540708A,SC,Rio_Vermelho,"-27,491","-48,418",2025-01-16 11:30:00,0.79,2025-01-16,11:30:00
4741,FLORIANOPOLIS,420540708A,SC,Rio_Vermelho,"-27,491","-48,418",2025-01-16 11:40:00,0.59,2025-01-16,11:40:00
4742,FLORIANOPOLIS,420540708A,SC,Rio_Vermelho,"-27,491","-48,418",2025-01-16 11:50:00,0.79,2025-01-16,11:50:00
4743,FLORIANOPOLIS,420540708A,SC,Rio_Vermelho,"-27,491","-48,418",2025-01-16 12:00:00,0.59,2025-01-16,12:00:00
4744,FLORIANOPOLIS,420540708A,SC,Rio_Vermelho,"-27,491","-48,418",2025-01-16 12:10:00,0.59,2025-01-16,12:10:00
4745,FLORIANOPOLIS,420540708A,SC,Rio_Vermelho,"-27,491","-48,418",2025-01-16 12:20:00,0.59,2025-01-16,12:20:00
4746,FLORIANOPOLIS,420540708A,SC,Rio_Vermelho,"-27,491","-48,418",2025-01-16 12:30:00,0.59,2025-01-16,12:30:00
4747,FLORIANOPOLIS,420540708A,SC,Rio_Vermelho,"-27,491","-48,418",2025-01-16 12:40:00,0.59,2025-01-16,12:40:00
4748,FLORIANOPOLIS,420540708A,SC,Rio_Vermelho,"-27,491","-48,418",2025-01-16 12:50:00,0.59,2025-01-16,12:50:00
4749,FLORIANOPOLIS,420540708A,SC,Rio_Vermelho,"-27,491","-48,418",2025-01-16 13:00:00,0.39,2025-01-16,13:00:00
4750,FLORIANOPOLIS,420540708A,SC,Rio_Vermelho,"-27,491","-48,418",2025-01-16 13:10:00,0.59,2025-01-16,13:10:00
4751,FLORIANOPOLIS,420540708A,SC,Rio_Vermelho,"-27,491","-48,418",2025-01-16 13:20:00,0.39,2025-01-16,13:20:00
4752,FLORIANOPOLIS,420540708A,SC,Rio_Vermelho,"-27,491","-48,418",2025-01-16 13:30:00,0.39,2025-01-16,13:30:00
4753,FLORIANOPOLIS,420540708A,SC,Rio_Vermelho,"-27,491","-48,418",2025-01-16 13:40:00,0.2,2025-01-16,13:40:00
4754,FLORIANOPOLIS,420540708A,SC,Rio_Vermelho,"-27,491","-48,418",2025-01-16 13:50:00,0.2,2025-01-16,13:50:00
4755,FLORIANOPOLIS,420540708A,SC,Rio_Vermelho,"-27,491","-48,418",2025-01-16 14:00:00,0.2,2025-01-16,14:00:00
4756,FLORIANOPOLIS,420540708A,SC,Rio_Vermelho,"-27,491","-48,418",2025-01-16 14:10:00,0.2,2025-01-16,14:10:00
4757,FLORIANOPOLIS,420540708A,SC,Rio_Vermelho,"-27,491","-48,418",2025-01-16 14:20:00,0.39,2025-01-16,14:20:00
4758,FLORIANOPOLIS,420540708A,SC,Rio_Vermelho,"-27,491","-48,418",2025-01-16 14:30:00,0.39,2025-01-16,14:30:00
4759,FLORIANOPOLIS,420540708A,SC,Rio_Vermelho,"-27,491","-48,418",2025-01-16 14:40:00,0.39,2025-01-16,14:40:00
4760,FLORIANOPOLIS,420540708A,SC,Rio_Vermelho,"-27,491","-48,418",2025-01-16 14:50:00,0.59,2025-01-16,14:50:00
4761,FLORIANOPOLIS,420540708A,SC,Rio_Vermelho,"-27,491","-48,418",2025-01-16 15:00:00,0.39,2025-01-16,15:00:00
4762,FLORIANOPOLIS,420540708A,SC,Rio_Vermelho,"-27,491","-48,418",2025-01-16 15:10:00,0.39,2025-01-16,15:10:00
4763,FLORIANOPOLIS,420540708A,SC,Rio_Vermelho,"-27,491","-48,418",2025-01-16 15:20:00,0.39,2025-01-16,15:20:00
4764,FLORIANOPOLIS,420540708A,SC,Rio_Vermelho,"-27,491","-48,418",2025-01-16 15:30:00,0.2,2025-01-16,15:30:00
